Time,south_north,west_east,hgt,lat,lon
1,57,83,322.633575439453,-36.6102981567383,-65.4625854492188
1,57,84,290.452362060547,-36.6117897033691,-65.35107421875
1,57,85,271.832214355469,-36.6131706237793,-65.2395935058594
1,57,86,278.25927734375,-36.6144752502441,-65.1281127929688
1,57,87,279.322265625,-36.6156845092773,-65.0166015625
1,57,88,264.454803466797,-36.6168098449707,-64.9051208496094
1,57,89,247.207122802734,-36.6178321838379,-64.7936096191406
1,57,90,239.184936523438,-36.618782043457,-64.68212890625
1,57,91,230.656402587891,-36.6196250915527,-64.5706176757813
1,57,92,215.386840820313,-36.6203918457031,-64.4591064453125
1,57,93,196.382568359375,-36.6210594177246,-64.3475952148438
1,57,94,181.65380859375,-36.6216430664063,-64.236083984375
1,57,95,170.383239746094,-36.6221389770508,-64.1245727539063
1,57,96,156.439025878906,-36.6225433349609,-64.0130615234375
1,57,97,144.213714599609,-36.6228523254395,-63.9015502929688
1,57,98,137.020492553711,-36.6230812072754,-63.7900390625
1,57,99,135.351745605469,-36.623218536377,-63.6785278320313
1,57,100,134.050628662109,-36.6232604980469,-63.5670166015625
1,57,101,129.955169677734,-36.623218536377,-63.4554748535156
1,57,102,126.346534729004,-36.6230812072754,-63.3439636230469
1,57,103,124.812431335449,-36.6228523254395,-63.2324523925781
1,57,104,124.244674682617,-36.6225433349609,-63.1209411621094
1,57,105,123.260581970215,-36.6221389770508,-63.0094299316406
1,57,106,122.652114868164,-36.6216430664063,-62.8979187011719
1,57,107,122.286285400391,-36.6210594177246,-62.7864074707031
1,57,108,120.537139892578,-36.6203918457031,-62.6748962402344
1,57,109,118.926147460938,-36.6196250915527,-62.5633850097656
1,57,110,120.004699707031,-36.618782043457,-62.451904296875
1,57,111,121.389953613281,-36.6178321838379,-62.3403930664063
1,57,112,120.433609008789,-36.6168098449707,-62.2288818359375
1,57,113,119.614166259766,-36.6156845092773,-62.1174011230469
1,57,114,119.891845703125,-36.6144752502441,-62.0058898925781
1,57,115,118.847946166992,-36.6131706237793,-61.8944091796875
1,57,116,116.034736633301,-36.6117897033691,-61.7829284667969
1,57,117,113.491333007813,-36.6102981567383,-61.6714477539063
1,57,118,111.890869140625,-36.6087379455566,-61.5599365234375
1,57,119,110.387847900391,-36.6070747375488,-61.448486328125
1,57,120,108.351470947266,-36.6053352355957,-61.3370056152344
1,57,121,107.193435668945,-36.6035003662109,-61.2255249023438
1,57,122,108.848754882813,-36.6015701293945,-61.1140747070313
1,57,123,112.123764038086,-36.599552154541,-61.0026245117188
1,57,124,117.232330322266,-36.5974464416504,-60.8911743164063
1,57,125,125.369499206543,-36.5952453613281,-60.7797241210938
1,57,126,130.468353271484,-36.5929641723633,-60.6682739257813
1,57,127,130.235992431641,-36.5905914306641,-60.5568237304688
1,57,128,130.075042724609,-36.588134765625,-60.4454040527344
1,57,129,128.466491699219,-36.585578918457,-60.333984375
1,57,130,122.961967468262,-36.5829277038574,-60.2225646972656
1,57,131,116.762405395508,-36.5802001953125,-60.1111450195313
1,57,132,113.129409790039,-36.5773811340332,-59.999755859375
1,57,133,110.351005554199,-36.5744667053223,-59.8883361816406
1,57,134,105.080017089844,-36.5714645385742,-59.7769470214844
1,57,135,98.0364761352539,-36.5683708190918,-59.6655883789063
1,57,136,90.9096603393555,-36.5651931762695,-59.55419921875
1,57,137,84.2805938720703,-36.5619239807129,-59.4428405761719
1,57,138,78.9080505371094,-36.5585670471191,-59.3314819335938
1,57,139,74.4550018310547,-36.5551261901856,-59.2201232910156
1,57,140,69.5754547119141,-36.5515785217285,-59.1087951660156
1,57,141,64.5932159423828,-36.5479545593262,-58.9974670410156
1,57,142,58.966667175293,-36.5442390441895,-58.8861389160156
1,57,143,52.2466201782227,-36.5404243469238,-58.7748107910156
1,57,144,45.6548271179199,-36.5365257263184,-58.6635131835938
1,57,145,38.9226684570313,-36.5325431823731,-58.5522155761719
1,57,146,31.7111949920654,-36.5284729003906,-58.4409484863281
1,57,147,25.4715690612793,-36.5243072509766,-58.3296508789063
1,57,148,20.9828948974609,-36.5200653076172,-58.2184143066406
1,57,149,17.4418926239014,-36.5157165527344,-58.1071472167969
1,57,150,14.3413562774658,-36.5112838745117,-57.9959106445313
1,57,151,11.5791969299316,-36.506763458252,-57.8846740722656
1,57,152,8.95011901855469,-36.5021438598633,-57.7734680175781
1,57,153,6.12115859985352,-36.4974555969238,-57.6622619628906
1,57,154,3.78706431388855,-36.4926643371582,-57.5510559082031
1,57,155,2.91018986701965,-36.4877815246582,-57.4398803710938
1,57,156,2.33927965164185,-36.4828147888184,-57.3287048339844
1,57,157,1.29529845714569,-36.4777565002441,-57.217529296875
1,57,158,0.682956576347351,-36.4726181030273,-57.1063842773438
1,57,159,0.977213263511658,-36.4673767089844,-56.9952697753906
1,57,160,1.66727685928345,-36.4620475769043,-56.8841552734375
1,57,161,1.70254111289978,-36.4566421508789,-56.7730407714844
1,57,162,0.845084369182587,-36.4511260986328,-56.6619262695313
1,57,163,0.087704211473465,-36.4455413818359,-56.5508728027344
1,57,164,0,-36.4398574829102,-56.4397888183594
1,57,165,0,-36.4340934753418,-56.3287353515625
1,57,166,0,-36.4282302856445,-56.2177124023438
1,57,167,0,-36.4222831726074,-56.106689453125
1,57,168,0,-36.4162330627441,-55.9956665039063
1,57,169,0,-36.4101142883301,-55.8846740722656
1,57,170,0,-36.4038963317871,-55.7737121582031
1,57,171,0,-36.397590637207,-55.6627502441406
1,57,172,0,-36.3911972045898,-55.5517883300781
1,57,173,0,-36.3847160339355,-55.4408569335938
1,57,174,0,-36.3781433105469,-55.3299560546875
1,57,175,0,-36.3714790344238,-55.2190551757813
1,57,176,0,-36.3647270202637,-55.1081848144531
1,57,177,0,-36.3578910827637,-54.997314453125
1,57,178,0,-36.350959777832,-54.886474609375
1,57,179,0,-36.3439407348633,-54.775634765625
1,57,180,0,-36.3368377685547,-54.6648254394531
1,57,181,0,-36.329647064209,-54.5540161132813
1,57,182,0,-36.3223533630371,-54.4432373046875
1,57,183,0,-36.3149871826172,-54.3324890136719
1,57,184,0,-36.3075256347656,-54.2217407226563
1,57,185,0,-36.2999725341797,-54.1110229492188
1,57,186,0,-36.2923316955566,-54.0003356933594
1,57,187,0,-36.2845993041992,-53.8896484375
1,57,188,0,-36.2767906188965,-53.7789916992188
1,57,189,0,-36.2688827514648,-53.6683349609375
1,57,190,0,-36.2608871459961,-53.5577087402344
1,57,191,0,-36.252799987793,-53.4470825195313
1,57,192,0,-36.24462890625,-53.3365173339844
1,57,193,0,-36.2363662719727,-53.2259521484375
1,57,194,0,-36.2280197143555,-53.1154174804688
1,57,195,0,-36.2195777893066,-53.0048828125
1,57,196,0,-36.211051940918,-52.8943786621094
1,57,197,0,-36.2024459838867,-52.7838745117188
1,57,198,0,-36.1937370300293,-52.6734313964844
1,57,199,0,-36.1849479675293,-52.56298828125
1,58,1,0,-36.0958137512207,-74.5600891113281
1,58,2,0,-36.1045989990234,-74.4497375488281
1,58,3,0,-36.1132888793945,-74.3393859863281
1,58,4,0,-36.1219024658203,-74.22900390625
1,58,5,0,-36.1304206848145,-74.1186218261719
1,58,6,0,-36.1388511657715,-74.0082092285156
1,58,7,0,-36.1471939086914,-73.8977661132813
1,58,8,0,-36.1554412841797,-73.7873229980469
1,58,9,0,-36.1636047363281,-73.6768188476563
1,58,10,0,-36.1716842651367,-73.5663452148438
1,58,11,0,-36.1796760559082,-73.455810546875
1,58,12,0,-36.1875801086426,-73.3452758789063
1,58,13,0,-36.1953811645508,-73.2347412109375
1,58,14,0.00620637927204371,-36.2031135559082,-73.1241455078125
1,58,15,0,-36.2107391357422,-73.0135498046875
1,58,16,12.3188486099243,-36.2182807922363,-72.9029541015625
1,58,17,177.271881103516,-36.2257347106934,-72.7922973632813
1,58,18,342.384643554688,-36.2331085205078,-72.6816711425781
1,58,19,349.369934082031,-36.2403831481934,-72.5709838867188
1,58,20,296.623291015625,-36.2475700378418,-72.4603271484375
1,58,21,228.496276855469,-36.2546768188477,-72.349609375
1,58,22,187.43359375,-36.2616844177246,-72.2388916015625
1,58,23,168.025817871094,-36.2686042785645,-72.1281433105469
1,58,24,153.496398925781,-36.2754440307617,-72.0173950195313
1,58,25,165.784271240234,-36.2821846008301,-71.9066162109375
1,58,26,194.493743896484,-36.2888450622559,-71.7958374023438
1,58,27,250.66943359375,-36.2954063415527,-71.6850280761719
1,58,28,389.029724121094,-36.3018836975098,-71.57421875
1,58,29,696.682800292969,-36.3082733154297,-71.46337890625
1,58,30,1102.48876953125,-36.3145713806152,-71.3525390625
1,58,31,1555.81640625,-36.3207893371582,-71.2416381835938
1,58,32,1909.02697753906,-36.326904296875,-71.1307678222656
1,58,33,1860.00439453125,-36.3329429626465,-71.0198669433594
1,58,34,1739.61572265625,-36.3388862609863,-70.9089660644531
1,58,35,1967.48815917969,-36.3447418212891,-70.7980346679688
1,58,36,2256.4892578125,-36.350513458252,-70.6871032714844
1,58,37,2504.31420898438,-36.3561820983887,-70.5761413574219
1,58,38,2639.44970703125,-36.3617706298828,-70.4651794433594
1,58,39,2257.67651367188,-36.3672752380371,-70.3541870117188
1,58,40,1948.49621582031,-36.372688293457,-70.2431945800781
1,58,41,2347.08081054688,-36.378002166748,-70.1321716308594
1,58,42,2678.11376953125,-36.3832359313965,-70.0211486816406
1,58,43,2477.48876953125,-36.3883743286133,-69.9101257324219
1,58,44,2027.86645507813,-36.3934288024902,-69.799072265625
1,58,45,1543.96154785156,-36.3983840942383,-69.6880187988281
1,58,46,1514.04907226563,-36.4032592773438,-69.5769348144531
1,58,47,1933.0185546875,-36.4080543518066,-69.4658508300781
1,58,48,2409.9150390625,-36.4127464294434,-69.3547668457031
1,58,49,2770.18627929688,-36.417350769043,-69.24365234375
1,58,50,2609.26928710938,-36.4218673706055,-69.1325378417969
1,58,51,2058.72216796875,-36.4263038635254,-69.0213928222656
1,58,52,1623.47875976563,-36.4306335449219,-68.9102478027344
1,58,53,1388.30883789063,-36.4348869323731,-68.7991027832031
1,58,54,1281.60522460938,-36.4390525817871,-68.6879272460938
1,58,55,1214.37316894531,-36.443115234375,-68.5767822265625
1,58,56,1124.1201171875,-36.4470977783203,-68.465576171875
1,58,57,1027.8251953125,-36.4509887695313,-68.3544006347656
1,58,58,951.989013671875,-36.4547958374023,-68.2431945800781
1,58,59,884.1328125,-36.4585151672363,-68.1319885253906
1,58,60,820.463745117188,-36.4621353149414,-68.020751953125
1,58,61,760.712890625,-36.4656677246094,-67.9095458984375
1,58,62,702.692993164063,-36.4691162109375,-67.7982788085938
1,58,63,648.469909667969,-36.472469329834,-67.6870422363281
1,58,64,594.559814453125,-36.4757423400879,-67.5758056640625
1,58,65,544.648193359375,-36.4789161682129,-67.4645385742188
1,58,66,486.2783203125,-36.4820060729981,-67.353271484375
1,58,67,395.115478515625,-36.4850082397461,-67.2419738769531
1,58,68,314.618469238281,-36.4879112243652,-67.1306762695313
1,58,69,293.529174804688,-36.4907264709473,-67.0194091796875
1,58,70,298.146209716797,-36.4934539794922,-66.9080810546875
1,58,71,299.148132324219,-36.4960975646973,-66.7967834472656
1,58,72,300.140014648438,-36.4986534118652,-66.6854858398438
1,58,73,303.532592773438,-36.5011138916016,-66.5741577148438
1,58,74,310.667022705078,-36.5034904479981,-66.4628295898438
1,58,75,317.390258789063,-36.5057716369629,-66.3515014648438
1,58,76,317.581481933594,-36.5079574584961,-66.2401733398438
1,58,77,314.734924316406,-36.5100631713867,-66.1288452148438
1,58,78,314.760375976563,-36.512077331543,-66.0174865722656
1,58,79,315.355621337891,-36.5139999389648,-65.9061279296875
1,58,80,318.536071777344,-36.5158386230469,-65.7947692871094
1,58,81,321.141662597656,-36.5175895690918,-65.6834106445313
1,58,82,317.30322265625,-36.5192451477051,-65.5720520019531
1,58,83,303.105560302734,-36.5208168029785,-65.460693359375
1,58,84,283.656036376953,-36.5222854614258,-65.3493041992188
1,58,85,277.239379882813,-36.5236740112305,-65.2379150390625
1,58,86,273.451721191406,-36.5249748229981,-65.1265563964844
1,58,87,261.755615234375,-36.526180267334,-65.0151672363281
1,58,88,251.983200073242,-36.5273094177246,-64.9037780761719
1,58,89,240.144805908203,-36.5283317565918,-64.7923889160156
1,58,90,224.779251098633,-36.5292778015137,-64.6809997558594
1,58,91,212.914123535156,-36.5301246643066,-64.5696105957031
1,58,92,209.451538085938,-36.5308837890625,-64.4581909179688
1,58,93,207.497741699219,-36.5315589904785,-64.3468017578125
1,58,94,194.988372802734,-36.5321350097656,-64.2354125976563
1,58,95,176.432098388672,-36.5326347351074,-64.1240234375
1,58,96,160.710083007813,-36.5330390930176,-64.0126037597656
1,58,97,147.711151123047,-36.5333518981934,-63.9012145996094
1,58,98,140.350891113281,-36.5335693359375,-63.789794921875
1,58,99,138.771957397461,-36.5337066650391,-63.6784057617188
1,58,100,135.349029541016,-36.533748626709,-63.5670166015625
1,58,101,129.253814697266,-36.5337066650391,-63.4555969238281
1,58,102,123.778121948242,-36.5335693359375,-63.3442077636719
1,58,103,120.222991943359,-36.5333518981934,-63.2327880859375
1,58,104,118.909225463867,-36.5330390930176,-63.1213989257813
1,58,105,119.008987426758,-36.5326347351074,-63.0099792480469
1,58,106,119.37971496582,-36.5321350097656,-62.8985900878906
1,58,107,118.661392211914,-36.5315589904785,-62.7872009277344
1,58,108,117.011375427246,-36.5308837890625,-62.67578125
1,58,109,116.715835571289,-36.5301246643066,-62.5643920898438
1,58,110,118.207290649414,-36.5292778015137,-62.4530029296875
1,58,111,118.747230529785,-36.5283317565918,-62.3416137695313
1,58,112,117.300765991211,-36.5273094177246,-62.230224609375
1,58,113,116.155075073242,-36.526180267334,-62.1188354492188
1,58,114,116.389312744141,-36.5249748229981,-62.0074462890625
1,58,115,116.746543884277,-36.5236740112305,-61.8960876464844
1,58,116,115.540908813477,-36.5222854614258,-61.7846984863281
1,58,117,113.352249145508,-36.5208168029785,-61.67333984375
1,58,118,111.417144775391,-36.5192451477051,-61.5619506835938
1,58,119,109.67546081543,-36.5175895690918,-61.4505920410156
1,58,120,107.719543457031,-36.5158386230469,-61.3392333984375
1,58,121,105.534599304199,-36.5139999389648,-61.2278747558594
1,58,122,104.903762817383,-36.512077331543,-61.1165161132813
1,58,123,105.354156494141,-36.5100631713867,-61.0051879882813
1,58,124,105.643753051758,-36.5079574584961,-60.8938293457031
1,58,125,107.135688781738,-36.5057716369629,-60.7825012207031
1,58,126,110.238250732422,-36.5034904479981,-60.6711730957031
1,58,127,113.445823669434,-36.5011138916016,-60.5598449707031
1,58,128,114.732933044434,-36.4986534118652,-60.4485168457031
1,58,129,114.327598571777,-36.4960975646973,-60.3372192382813
1,58,130,111.964546203613,-36.4934539794922,-60.2258911132813
1,58,131,107.153533935547,-36.4907264709473,-60.1145935058594
1,58,132,103.265884399414,-36.4879112243652,-60.0032958984375
1,58,133,100.68962097168,-36.4850082397461,-59.8920288085938
1,58,134,96.1484375,-36.4820060729981,-59.78076171875
1,58,135,89.3131561279297,-36.4789161682129,-59.6694641113281
1,58,136,81.729248046875,-36.4757423400879,-59.5582275390625
1,58,137,74.8017730712891,-36.472469329834,-59.4469604492188
1,58,138,69.7304992675781,-36.4691162109375,-59.3357238769531
1,58,139,65.5787658691406,-36.4656677246094,-59.2244873046875
1,58,140,60.5919494628906,-36.4621353149414,-59.1132507324219
1,58,141,55.6831512451172,-36.4585151672363,-59.0020141601563
1,58,142,51.3151168823242,-36.4547958374023,-58.8908081054688
1,58,143,46.2729797363281,-36.4509887695313,-58.7796020507813
1,58,144,40.3056907653809,-36.4470977783203,-58.6684265136719
1,58,145,34.1147155761719,-36.443115234375,-58.5572509765625
1,58,146,28.2266674041748,-36.4390525817871,-58.446044921875
1,58,147,22.8197822570801,-36.4348869323731,-58.3348999023438
1,58,148,18.0293445587158,-36.4306335449219,-58.2237548828125
1,58,149,14.3195514678955,-36.4263038635254,-58.1126098632813
1,58,150,12.2573318481445,-36.4218673706055,-58.00146484375
1,58,151,10.910327911377,-36.417350769043,-57.8903503417969
1,58,152,9.2452564239502,-36.4127464294434,-57.7792358398438
1,58,153,6.91064643859863,-36.4080543518066,-57.6681518554688
1,58,154,4.45786476135254,-36.4032592773438,-57.5570678710938
1,58,155,2.99707651138306,-36.3983840942383,-57.4459838867188
1,58,156,1.96644413471222,-36.3934288024902,-57.3349304199219
1,58,157,1.13594150543213,-36.3883743286133,-57.223876953125
1,58,158,0.895910680294037,-36.3832359313965,-57.1128540039063
1,58,159,0.708474278450012,-36.378002166748,-57.0018310546875
1,58,160,0.701555967330933,-36.372688293457,-56.8908081054688
1,58,161,0.851786613464356,-36.3672752380371,-56.7798156738281
1,58,162,0.480935901403427,-36.3617706298828,-56.6688232421875
1,58,163,0.0344365835189819,-36.3561820983887,-56.557861328125
1,58,164,0,-36.350513458252,-56.4468994140625
1,58,165,0,-36.3447418212891,-56.3359680175781
1,58,166,0,-36.3388862609863,-56.2250366210938
1,58,167,0,-36.3329429626465,-56.1141357421875
1,58,168,0,-36.326904296875,-56.0032348632813
1,58,169,0,-36.3207893371582,-55.892333984375
1,58,170,0,-36.3145713806152,-55.781494140625
1,58,171,0,-36.3082733154297,-55.6706237792969
1,58,172,0,-36.3018836975098,-55.5597839355469
1,58,173,0,-36.2954063415527,-55.448974609375
1,58,174,0,-36.2888450622559,-55.3381652832031
1,58,175,0,-36.2821846008301,-55.2273864746094
1,58,176,0,-36.2754440307617,-55.1166076660156
1,58,177,0,-36.2686042785645,-55.005859375
1,58,178,0,-36.2616844177246,-54.8951110839844
1,58,179,0,-36.2546768188477,-54.7843933105469
1,58,180,0,-36.2475700378418,-54.6737060546875
1,58,181,0,-36.2403831481934,-54.56298828125
1,58,182,0,-36.2331085205078,-54.4523315429688
1,58,183,0,-36.2257347106934,-54.3416748046875
1,58,184,0,-36.2182807922363,-54.2310485839844
1,58,185,0,-36.2107391357422,-54.1204528808594
1,58,186,0,-36.2031135559082,-54.0098571777344
1,58,187,0,-36.1953811645508,-53.8992919921875
1,58,188,0,-36.1875801086426,-53.7887268066406
1,58,189,0,-36.1796760559082,-53.6781921386719
1,58,190,0,-36.1716842651367,-53.5676574707031
1,58,191,0,-36.1636047363281,-53.4571533203125
1,58,192,0,-36.1554412841797,-53.3466796875
1,58,193,0,-36.1471939086914,-53.2362365722656
1,58,194,0,-36.1388511657715,-53.1257934570313
1,58,195,0,-36.1304206848145,-53.015380859375
1,58,196,0,-36.1219024658203,-52.9049682617188
1,58,197,0,-36.1132888793945,-52.7946166992188
1,58,198,0,-36.1045989990234,-52.6842651367188
1,58,199,0,-36.0958137512207,-52.5739135742188
1,59,1,0,-36.0066604614258,-74.5491638183594
1,59,2,0,-36.015438079834,-74.4389343261719
1,59,3,0,-36.0241317749023,-74.3287048339844
1,59,4,0,-36.0327262878418,-74.2184448242188
1,59,5,0,-36.0412445068359,-74.108154296875
1,59,6,0,-36.0496597290039,-73.9978332519531
1,59,7,0,-36.0579948425293,-73.8875122070313
1,59,8,0,-36.0662384033203,-73.7771606445313
1,59,9,0,-36.0743980407715,-73.6667785644531
1,59,10,0,-36.0824699401856,-73.556396484375
1,59,11,0,-36.0904502868652,-73.4459838867188
1,59,12,0,-36.0983428955078,-73.3355712890625
1,59,13,0,-36.1061515808106,-73.22509765625
1,59,14,0,-36.1138648986816,-73.1146545410156
1,59,15,0,-36.1214866638184,-73.004150390625
1,59,16,5.60881519317627,-36.1290321350098,-72.8936767578125
1,59,17,162.44140625,-36.1364707946777,-72.7831420898438
1,59,18,373.899475097656,-36.1438331604004,-72.672607421875
1,59,19,386.811767578125,-36.1511154174805,-72.5620422363281
1,59,20,279.342895507813,-36.1582908630371,-72.4514770507813
1,59,21,223.603286743164,-36.1653861999512,-72.3408813476563
1,59,22,193.919769287109,-36.1723976135254,-72.2302551269531
1,59,23,163.721771240234,-36.1793060302734,-72.11962890625
1,59,24,150.936340332031,-36.1861381530762,-72.0089721679688
1,59,25,159.847671508789,-36.1928787231445,-71.8983154296875
1,59,26,185.051010131836,-36.199520111084,-71.7876586914063
1,59,27,229.689788818359,-36.2060890197754,-71.6769409179688
1,59,28,359.454040527344,-36.2125625610352,-71.5662231445313
1,59,29,591.884033203125,-36.2189445495606,-71.4555053710938
1,59,30,932.547119140625,-36.2252388000488,-71.3447875976563
1,59,31,1476.83093261719,-36.2314376831055,-71.2340087890625
1,59,32,1915.90966796875,-36.2375640869141,-71.1232299804688
1,59,33,1823.029296875,-36.2435913085938,-71.012451171875
1,59,34,1686.52954101563,-36.2495269775391,-70.9016418457031
1,59,35,2013.978515625,-36.2553825378418,-70.7908325195313
1,59,36,2398.0830078125,-36.2611351013184,-70.6799926757813
1,59,37,2619.28076171875,-36.2668113708496,-70.5691528320313
1,59,38,2552.2548828125,-36.2723960876465,-70.4583129882813
1,59,39,2135.46337890625,-36.277889251709,-70.347412109375
1,59,40,2194.14526367188,-36.2832946777344,-70.2365417480469
1,59,41,2713.51904296875,-36.2886047363281,-70.1256408691406
1,59,42,2615.98559570313,-36.2938346862793,-70.0147094726563
1,59,43,2140.19482421875,-36.2989807128906,-69.90380859375
1,59,44,1831.42504882813,-36.3040237426758,-69.7928466796875
1,59,45,1495.40258789063,-36.3089866638184,-69.6819152832031
1,59,46,1494.89404296875,-36.3138542175293,-69.5709533691406
1,59,47,1854.30212402344,-36.3186416625977,-69.4599609375
1,59,48,2075.1806640625,-36.3233261108398,-69.3489990234375
1,59,49,2226.58203125,-36.3279342651367,-69.2379760742188
1,59,50,2279.50537109375,-36.3324356079102,-69.1269836425781
1,59,51,2069.59301757813,-36.3368644714356,-69.0159606933594
1,59,52,1747.20776367188,-36.3412017822266,-68.9049072265625
1,59,53,1497.49877929688,-36.3454437255859,-68.7938842773438
1,59,54,1359.80310058594,-36.3496055603027,-68.6828308105469
1,59,55,1276.91833496094,-36.3536682128906,-68.57177734375
1,59,56,1179.51550292969,-36.3576507568359,-68.460693359375
1,59,57,1065.61547851563,-36.3615455627441,-68.349609375
1,59,58,976.221740722656,-36.3653373718262,-68.238525390625
1,59,59,902.39794921875,-36.3690528869629,-68.1274108886719
1,59,60,833.486877441406,-36.3726692199707,-68.0162963867188
1,59,61,770.213745117188,-36.3762016296387,-67.9052124023438
1,59,62,710.814147949219,-36.3796501159668,-67.7940673828125
1,59,63,654.29443359375,-36.3829956054688,-67.6829223632813
1,59,64,597.491943359375,-36.3862609863281,-67.57177734375
1,59,65,544.366271972656,-36.3894386291504,-67.4606323242188
1,59,66,475.942535400391,-36.3925285339356,-67.3494873046875
1,59,67,381.594207763672,-36.3955230712891,-67.2383117675781
1,59,68,313.797607421875,-36.3984222412109,-67.1271362304688
1,59,69,300.079467773438,-36.4012489318848,-67.0159606933594
1,59,70,304.121765136719,-36.4039688110352,-66.9047546386719
1,59,71,304.791076660156,-36.4066123962402,-66.7935791015625
1,59,72,305.520202636719,-36.4091606140137,-66.682373046875
1,59,73,308.778594970703,-36.4116134643555,-66.5711669921875
1,59,74,314.283264160156,-36.4139862060547,-66.4599609375
1,59,75,319.445007324219,-36.4162673950195,-66.3487243652344
1,59,76,322.769409179688,-36.4184684753418,-66.2374877929688
1,59,77,324.068725585938,-36.4205589294434,-66.1262817382813
1,59,78,321.667053222656,-36.4225807189941,-66.0150146484375
1,59,79,319.428192138672,-36.4245071411133,-65.90380859375
1,59,80,323.611999511719,-36.4263343811035,-65.7925415039063
1,59,81,324.857543945313,-36.4280738830566,-65.6813049316406
1,59,82,316.02734375,-36.4297370910645,-65.5700378417969
1,59,83,304.289825439453,-36.4313087463379,-65.4588012695313
1,59,84,295.788452148438,-36.4327774047852,-65.3475341796875
1,59,85,291.431335449219,-36.4341621398926,-65.2362670898438
1,59,86,279.410736083984,-36.4354591369629,-65.125
1,59,87,265.095825195313,-36.4366645812988,-65.0137329101563
1,59,88,264.5390625,-36.4377937316895,-64.9024353027344
1,59,89,259.229919433594,-36.4388160705566,-64.7911682128906
1,59,90,238.306518554688,-36.4397583007813,-64.6798706054688
1,59,91,212.448120117188,-36.4406051635742,-64.568603515625
1,59,92,197.102081298828,-36.4413642883301,-64.4573364257813
1,59,93,195.251739501953,-36.4420394897461,-64.3460388183594
1,59,94,184.711776733398,-36.4426193237305,-64.2347412109375
1,59,95,168.884643554688,-36.443115234375,-64.1234741210938
1,59,96,159.530151367188,-36.4435081481934,-64.0121765136719
1,59,97,150.057998657227,-36.4438323974609,-63.90087890625
1,59,98,143.108642578125,-36.4440498352051,-63.7895812988281
1,59,99,140.753601074219,-36.4441871643066,-63.6782836914063
1,59,100,136.689743041992,-36.4442291259766,-63.5670166015625
1,59,101,129.459014892578,-36.4441871643066,-63.4557189941406
1,59,102,122.277473449707,-36.4440498352051,-63.3444213867188
1,59,103,117.51708984375,-36.4438323974609,-63.2331237792969
1,59,104,115.455429077148,-36.4435081481934,-63.121826171875
1,59,105,114.618156433105,-36.443115234375,-63.0105590820313
1,59,106,114.007301330566,-36.4426193237305,-62.8992614746094
1,59,107,113.013931274414,-36.4420394897461,-62.7879638671875
1,59,108,112.236724853516,-36.4413642883301,-62.6766967773438
1,59,109,112.900466918945,-36.4406051635742,-62.5653991699219
1,59,110,114.165573120117,-36.4397583007813,-62.4541015625
1,59,111,113.942047119141,-36.4388160705566,-62.3428344726563
1,59,112,112.248100280762,-36.4377937316895,-62.2315673828125
1,59,113,111.054267883301,-36.4366645812988,-62.1203002929688
1,59,114,111.324432373047,-36.4354591369629,-62.0090026855469
1,59,115,112.53401184082,-36.4341621398926,-61.8977355957031
1,59,116,112.965530395508,-36.4327774047852,-61.7864685058594
1,59,117,111.56046295166,-36.4313087463379,-61.6752319335938
1,59,118,109.281677246094,-36.4297370910645,-61.56396484375
1,59,119,107.182167053223,-36.4280738830566,-61.4526977539063
1,59,120,105.222427368164,-36.4263343811035,-61.3414611816406
1,59,121,103.142082214355,-36.4245071411133,-61.230224609375
1,59,122,101.741989135742,-36.4225807189941,-61.1189575195313
1,59,123,100.697891235352,-36.4205589294434,-61.0077514648438
1,59,124,98.5473785400391,-36.4184684753418,-60.8965148925781
1,59,125,96.407958984375,-36.4162673950195,-60.7852783203125
1,59,126,96.6968307495117,-36.4139862060547,-60.674072265625
1,59,127,99.1156158447266,-36.4116134643555,-60.5628356933594
1,59,128,101.431335449219,-36.4091606140137,-60.4516296386719
1,59,129,102.096206665039,-36.4066123962402,-60.3404235839844
1,59,130,100.208763122559,-36.4039688110352,-60.229248046875
1,59,131,96.1087036132812,-36.4012489318848,-60.1180419921875
1,59,132,92.1093902587891,-36.3984222412109,-60.0068664550781
1,59,133,89.88330078125,-36.3955230712891,-59.8956909179688
1,59,134,87.448974609375,-36.3925285339356,-59.7845458984375
1,59,135,82.8204040527344,-36.3894386291504,-59.6733703613281
1,59,136,76.7639083862305,-36.3862609863281,-59.5622253417969
1,59,137,69.8585815429688,-36.3829956054688,-59.4510803222656
1,59,138,63.2139511108399,-36.3796501159668,-59.3399353027344
1,59,139,57.7084197998047,-36.3762016296387,-59.2288208007813
1,59,140,52.4501800537109,-36.3726692199707,-59.11767578125
1,59,141,47.9602966308594,-36.3690528869629,-59.006591796875
1,59,142,44.4386901855469,-36.3653373718262,-58.8954772949219
1,59,143,40.2779922485352,-36.3615455627441,-58.7843933105469
1,59,144,35.0115852355957,-36.3576507568359,-58.6733093261719
1,59,145,29.5741710662842,-36.3536682128906,-58.5622253417969
1,59,146,24.6351776123047,-36.3496055603027,-58.451171875
1,59,147,19.9748344421387,-36.3454437255859,-58.3401184082031
1,59,148,15.5056371688843,-36.3412017822266,-58.2290649414063
1,59,149,12.0394639968872,-36.3368644714356,-58.1180419921875
1,59,150,10.3438987731934,-36.3324356079102,-58.0070190429688
1,59,151,9.81973075866699,-36.3279342651367,-57.8960266113281
